gpr_mean,true_y,gpr_lwr,gpr_upr,day,cf_mean
9.895469966874153e-07,2.077140857152946e-06,5.949271379769309e-07,1.3841668553978996e-06,449,9.895469966874153e-07
9.905678349382983e-07,0.0,5.959446173446773e-07,1.3851910525319196e-06,450,9.905678349382983e-07
9.915863545229886e-07,7.529364521634374e-06,5.969598665988949e-07,1.3862128424470824e-06,451,9.915863545229886e-07
9.926009217161288e-07,0.0,5.979712615692654e-07,1.3872305818629922e-06,452,9.926009217161288e-07
9.93609881363182e-07,2.7508954164580573e-06,5.989771562770783e-07,1.3882426064492856e-06,453,9.93609881363182e-07
9.946115588441735e-07,2.894607346513445e-06,5.99975884826981e-07,1.389247232861366e-06,454,9.946115588441735e-07
9.95604262061589e-07,0.0,6.009657633217766e-07,1.3902427608014013e-06,455,9.95604262061589e-07
9.96586283449518e-07,3.071941805134444e-06,6.019450917977574e-07,1.3912274751012786e-06,456,9.96586283449518e-07
9.975559020020559e-07,0.0,6.029121561789591e-07,1.3921996478251525e-06,457,9.975559020020559e-07
9.985113853181038e-07,0.0,6.038652302477869e-07,1.3931575403884207e-06,458,9.985113853181038e-07
9.994509916602274e-07,0.0,6.0480257763017e-07,1.3940994056902846e-06,459,9.994509916602274e-07
1.0003729720250847e-06,0.0,6.057224537930881e-07,1.3950234902570813e-06,460,1.0003729720250847e-06
1.0012755722228319e-06,0.0,6.066231080523632e-07,1.3959280363933006e-06,461,1.0012755722228319e-06
1.0021570349631346e-06,3.059835074889464e-06,6.075027855887716e-07,1.3968112843374975e-06,462,1.0021570349631346e-06
1.0030156019452103e-06,0.0,6.083597294703309e-07,1.3976714744200898e-06,463,1.0030156019452103e-06
1.0038495159494589e-06,0.0,6.091921826788305e-07,1.3985068492200873e-06,464,1.0038495159494589e-06
1.0046570229281904e-06,0.0,6.099983901385689e-07,1.3993156557178117e-06,465,1.0046570229281904e-06
1.0054363740930702e-06,0.0,6.107766007453529e-07,1.4000961474407875e-06,466,1.0054363740930702e-06
1.0061858279967775e-06,0.0,6.115250693937869e-07,1.4008465865997682e-06,467,1.0061858279967775e-06
1.006903652606542e-06,2.2894663940675345e-06,6.122420590009746e-07,1.4015652462121095e-06,468,1.006903652606542e-06
1.0075881273671165e-06,0.0,6.129258425246746e-07,1.4022504122095585e-06,469,1.0075881273671165e-06
1.0082375452509817e-06,0.0,6.13574704974126e-07,1.4029003855278374e-06,470,1.0082375452509817e-06
1.0088502147932479e-06,0.0,6.141869454115527e-07,1.403513484174943e-06,471,1.0088502147932479e-06
1.0094244621091479e-06,0.0,6.147608789426386e-07,1.4040880452756573e-06,472,1.0094244621091479e-06
1.0099586328918587e-06,0.0,6.152948386941364e-07,1.404622427089581e-06,473,1.0099586328918587e-06
1.010451094388373e-06,0.0,6.157871777768004e-07,1.4051150109999458e-06,474,1.010451094388373e-06
1.0109002373513442e-06,0.0,6.162362712318909e-07,1.4055642034707976e-06,475,1.0109002373513442e-06
1.011304477964758e-06,2.69917917961148e-06,6.166405179596009e-07,1.4059684379699151e-06,476,1.011304477964758e-06
1.0116622597413103e-06,2.8988532136686727e-06,6.169983426274445e-07,1.406326176855176e-06,477,1.0116622597413103e-06
1.0119720553896444e-06,0.0,6.173081975573123e-07,1.4066359132219768e-06,478,1.0119720553896444e-06
1.0122323686492166e-06,0.0,6.175685645890348e-07,1.4068961727093983e-06,479,1.0122323686492166e-06
1.0124417360911524e-06,0.0,6.177779569192097e-07,1.407105515263095e-06,480,1.0124417360911524e-06
1.0125987288830476e-06,0.0,6.179349209134004e-07,1.4072625368526948e-06,481,1.0125987288830476e-06
1.0127019545159866e-06,2.8116740707417195e-06,6.180380378901574e-07,1.4073658711418158e-06,482,1.0127019545159866e-06
1.0127500584920575e-06,0.0,6.180859258752756e-07,1.4074141911088393e-06,483,1.0127500584920575e-06
1.0127417259705707e-06,2.778047865764727e-06,6.180772413245821e-07,1.4074062106165592e-06,484,1.0127417259705707e-06
1.0126756833715635e-06,0.0,6.180106808138358e-07,1.4073406859292912e-06,485,1.0126756833715635e-06
1.0125506999348146e-06,0.0,6.178849826939678e-07,1.4072164171756613e-06,486,1.0125506999348146e-06
1.0123655892329949e-06,0.0,6.176989287102306e-07,1.407032249755759e-06,487,1.0123655892329949e-06
1.0121192106375412e-06,2.8820104905181854e-06,6.174513455836488e-07,1.4067870756914337e-06,488,1.0121192106375412e-06
1.0118104707358108e-06,0.0,6.171411065531996e-07,1.4064798349184223e-06,489,1.0118104707358108e-06
1.0114383246983141e-06,2.7051519619114605e-06,6.167671328772201e-07,1.406109516519408e-06,490,1.0114383246983141e-06
1.0110017775946736e-06,6.926071116898228e-06,6.163283952924472e-07,1.4056751598969e-06,491,1.0110017775946736e-06
1.010499885657348e-06,3.0941072726991447e-06,6.158239154292422e-07,1.4051758558854536e-06,492,1.010499885657348e-06
1.0099317574917595e-06,0.0,6.152527671813301e-07,1.4046107478021887e-06,493,1.0099317574917595e-06
1.0092965552321323e-06,2.9440165807013824e-06,6.146140780287368e-07,1.4039790324355276e-06,494,1.0092965552321323e-06
1.0085934956417664e-06,0.0,6.139070303121841e-07,1.4032799609713487e-06,495,1.0085934956417664e-06
1.0078218511570616e-06,0.0,6.131308624575502e-07,1.4025128398565729e-06,496,1.0078218511570616e-06
1.0069809508745276e-06,5.301074527806787e-06,6.122848701489947e-07,1.4016770316000604e-06,497,1.0069809508745276e-06
1.0060701814798064e-06,0.0,6.113684074489612e-07,1.4007719555106514e-06,498,1.0060701814798064e-06
1.0050889881182566e-06,0.0,6.103808878638437e-07,1.3997970883726695e-06,499,1.0050889881182566e-06
1.004036875206464e-06,0.0,6.093217853537902e-07,1.3987519650591375e-06,500,1.004036875206464e-06
1.0029134071839972e-06,0.0,6.081906352849919e-07,1.3976361790830023e-06,501,1.0029134071839972e-06
1.0017182092051674e-06,5.134142303022213e-06,6.069870353232598e-07,1.3964493830870752e-06,502,1.0017182092051674e-06
1.0004509677702061e-06,0.0,6.057106462672809e-07,1.3951912892731313e-06,503,1.0004509677702061e-06
9.991114312956708e-07,0.0,6.043611928202254e-07,1.3938616697711162e-06,504,9.991114312956708e-07
9.97699410623763e-07,0.0,6.029384642982702e-07,1.392460356949256e-06,505,9.97699410623763e-07
9.962147794703566e-07,0.0,6.014423152746991e-07,1.3909872436660143e-06,506,9.962147794703566e-07
9.946574748116542e-07,0.0,5.99872666158231e-07,1.3894422834650772e-06,507,9.946574748116542e-07
9.93027497209381e-07,0.0,5.98229503704264e-07,1.387825490714498e-06,508,9.93027497209381e-07
9.913249110745698e-07,0.0,5.965128814578305e-07,1.3861369406913092e-06,509,9.913249110745698e-07
9.895498448698986e-07,0.0,5.947229201269315e-07,1.3843767696128658e-06,510,9.895498448698986e-07
1.724953981958168e-06,1.2857899636378598e-06,1.3301112985925005e-06,2.119796665323835e-06,511,9.877024912508635e-07
1.7243242017117533e-06,0.0,1.3294648951685906e-06,2.119183508254916e-06,512,9.857831071458548e-07
1.723622712199981e-06,4.916783440273373e-06,1.3287459204283367e-06,2.1184995039716253e-06,513,9.837920137754878e-07
1.7228498988944858e-06,2.8108521379341363e-06,1.3279547660345033e-06,2.117745031754468e-06,514,9.817295966113986e-07
1.7220062114166235e-06,2.6054490361141293e-06,1.3270918915973917e-06,2.116920531235855e-06,515,9.795963052749418e-07
1.7210921633764974e-06,2.483959829401639e-06,1.32615782460837e-06,2.1160265021446253e-06,516,9.773926533762214e-07
1.7201083321528075e-06,2.4656595269385632e-06,1.3251531602969877e-06,2.115063504008627e-06,517,9.75119218293937e-07
1.7190553586139693e-06,2.4313389870069245e-06,1.3240785614109685e-06,2.1140321558169703e-06,518,9.727766408965043e-07
1.717933946781172e-06,0.0,1.3229347579185075e-06,2.1129331356438363e-06,519,9.703656252051124e-07
1.7167448634340519e-06,2.577233237030718e-06,1.321722546632509e-06,2.111767180235595e-06,520,9.67886937999398e-07
1.7154889376595281e-06,0.0,1.320442790756187e-06,2.1105350845628692e-06,521,9.653414083662799e-07
1.7141670603446302e-06,0.0,1.3190964193499708e-06,2.1092377013392896e-06,522,9.627299271927874e-07
1.7127801836141503e-06,7.186747637356714e-06,1.317684426719536e-06,2.1078759405087646e-06,523,9.600534466037132e-07
1.7113293202138175e-06,4.926569481872688e-06,1.3162078717249184e-06,2.106450768702717e-06,524,9.57312979344786e-07
1.709815542839899e-06,0.0,1.3146678770108297e-06,2.104963208668968e-06,525,9.54509598112273e-07
1.7082399834162325e-06,4.983628779459476e-06,1.3130656281585923e-06,2.103414338673873e-06,526,9.516444348300122e-07
1.7066038323195324e-06,2.729458775619382e-06,1.3114023727599478e-06,2.1018052918791175e-06,527,9.487186798747176e-07
1.704908337553976e-06,0.0,1.3096794194134157e-06,2.1001372556945363e-06,528,9.457335812505669e-07
1.7031548038761242e-06,0.0,1.307898136643899e-06,2.0984114711083494e-06,529,9.426904437141205e-07
1.7013445918712322e-06,2.395978589535324e-06,1.3060599517464463e-06,2.0966292319960182e-06,530,9.395906278506343e-07
1.6994791169819692e-06,2.274458963074159e-06,1.304166349555179e-06,2.0947918844087595e-06,531,9.364355491027768e-07
1.6975598484908277e-06,0.0,1.3022188711387342e-06,2.0929008258429213e-06,532,9.332266767530406e-07
1.6955883084571778e-06,0.0,1.300219112423452e-06,2.090957504490904e-06,533,9.299655328607967e-07
1.693566070610307e-06,0.0,1.2981687227460687e-06,2.0889634184745454e-06,534,9.266536911553313e-07
1.6914947591995264e-06,3.3532291596807726e-06,1.2960694033374743e-06,2.0869201150615786e-06,535,9.232927758859564e-07
1.6893760478027299e-06,0.0,1.2939229057397018e-06,2.0848291898657577e-06,536,9.198844606305655e-07
1.6872116580945137e-06,3.049589372790954e-06,1.2917310301580785e-06,2.0826922860309495e-06,537,9.164304670637551e-07
1.6850033585751947e-06,0.0,1.289495623750934e-06,2.0805110933994554e-06,538,9.129325636858416e-07
1.6827529632620343e-06,0.0,1.2872185788592783e-06,2.07828734766479e-06,539,9.093925645140866e-07
1.6804623303439976e-06,0.0,1.2849018311792808e-06,2.0760228295087142e-06,540,9.058123277374557e-07
1.678133360801364e-06,3.0017229889956834e-06,1.28254735788017e-06,2.073719363722558e-06,541,9.021937543362275e-07
1.6757679969914657e-06,0.0,1.2801571756707472e-06,2.071378818312184e-06,542,8.985387866677347e-07
1.6733682212021323e-06,0.0,1.2777333388177045e-06,2.06900310358656e-06,543,8.948494070198071e-07
1.6709360541739663e-06,0.0,1.2752779371190069e-06,2.0665941712289254e-06,544,8.911276361330464e-07
1.6684735535929975e-06,0.0,1.272793093836026e-06,2.0641540133499695e-06,545,8.873755316934834e-07
1.6659828125551017e-06,0.0,1.2702809635880522e-06,2.0616846615221507e-06,546,8.835951867969931e-07
1.6634659580035717e-06,0.0,1.2677437302130893e-06,2.0591881857940544e-06,547,8.797887283868689e-07
1.6609251491412096e-06,0.0,1.2651836045988936e-06,2.0566666936835254e-06,548,8.75958315665912e-07
1.6583625758185125e-06,0.0,1.2626028224885424e-06,2.0541223291484827e-06,549,8.721061384846207e-07
1.6557804568991974e-06,3.410501616577766e-06,1.2600036422646898e-06,2.0515572715337045e-06,550,8.68234415706711e-07
1.6531810386046716e-06,0.0,1.2573883427170145e-06,2.0489737344923286e-06,551,8.643453935535909e-07
1.6505665928387264e-06,0.0,1.2547592207973993e-06,2.0463739648800537e-06,552,8.604413439290512e-07
1.6479394154941237e-06,0.0,1.2521185893676346e-06,2.043760241620613e-06,553,8.565245627258542e-07
1.6453018247421559e-06,0.0,1.2494687749439577e-06,2.041134874540354e-06,554,8.525973681152921e-07
1.6426561593070938e-06,3.1469598794084973e-06,1.2468121154439548e-06,2.038500203170233e-06,555,8.486620988216356e-07
1.6400047767265166e-06,3.2855612724321694e-06,1.2441509579400888e-06,2.0358585955129446e-06,556,8.44721112382464e-07
1.6373500515992324e-06,0.0,1.241487656425179e-06,2.033212446773286e-06,557,8.407767833965854e-07
1.6346943738221859e-06,1.0203665156524224e-05,1.2388245695948492e-06,2.0305641780495226e-06,558,8.368315017609446e-07
1.632040146817635e-06,3.0787987758696068e-06,1.2361640586517378e-06,2.0279162349835322e-06,559,8.32887670897799e-07
1.6293897857523287e-06,9.0511116273597e-06,1.2335084851369353e-06,2.025271086367722e-06,560,8.289477059738983e-07
1.6267457157497154e-06,0.0,1.2308602087932144e-06,2.0226312227062166e-06,561,8.250140321126909e-07
1.6241103700969456e-06,0.0,1.2282215854655272e-06,2.0199991547283643e-06,562,8.210890826013266e-07
1.6214861884478783e-06,2.760166382829557e-06,1.2255949650435017e-06,2.017377411852255e-06,563,8.17175297093665e-07
1.6188756150235586e-06,0.0,1.2229826894509245e-06,2.014768540596193e-06,564,8.132751198107506e-07
1.6162810968115242e-06,0.0,1.2203870906871114e-06,2.012175102935937e-06,565,8.093909977401219e-07
1.6137050817654222e-06,0.0,1.217810488924867e-06,2.0095996746059776e-06,566,8.055253788354253e-07
1.6111500170061425e-06,2.825848602335281e-06,1.215255190669676e-06,2.007044843342609e-06,567,8.016807102175512e-07
1.6086183470259636e-06,0.0,1.2127234869845516e-06,2.0045132070673753e-06,568,7.978594363787781e-07
1.6061125118970578e-06,2.621280075912271e-06,1.2102176517849857e-06,2.00200737200913e-06,569,7.940639973912778e-07
1.6036349454855608e-06,5.927489026735939e-06,1.2077399402078908e-06,1.9995299507632306e-06,570,7.902968271211863e-07
1.6011880736726963e-06,2.85143997718848e-06,1.205292587058657e-06,1.9970835602867355e-06,571,7.865603514497272e-07
1.598774312584211e-06,2.5489006591457107e-06,1.2028778053398286e-06,1.9946708198285933e-06,572,7.828569865026475e-07
1.5963960668293465e-06,0.0,1.2004977848648287e-06,1.992294348793864e-06,573,7.791891368891888e-07
1.5940557277507377e-06,4.963715241584021e-06,1.1981546909597813e-06,1.989956764541694e-06,574,7.755591939519854e-07
1.5917556716864143e-06,5.2857475104129225e-06,1.19585066325623e-06,1.9876606801165985e-06,575,7.719695340290677e-07
1.5894982582453224e-06,0.0,1.1935878145771856e-06,1.985408701913459e-06,576,7.684225167293814e-07
1.5872858285973152e-06,0.0,1.1913682299184389e-06,1.9832034272761918e-06,577,7.649204832227801e-07
1.5851207037791658e-06,0.0,1.1891939655269197e-06,1.9810474420314123e-06,578,7.614657545460362e-07
1.5830051830175768e-06,0.0,1.187067048077206e-06,1.978943317957948e-06,579,7.58060629925853e-07
1.5809415420705071e-06,2.643495547031751e-06,1.1849894739470874e-06,1.976893610193927e-06,580,7.547073851201886e-07
1.5789320315878278e-06,0.0,1.182963208592292e-06,1.974900854583364e-06,581,7.514082707789149e-07
1.576978875492735e-06,0.0,1.1809901860204224e-06,1.9729675649650476e-06,582,7.481655108252279e-07
1.5750842693846849e-06,2.259677634388678e-06,1.179072308363194e-06,1.9710962304061757e-06,583,7.449813008585833e-07
1.573250378965434e-06,0.0,1.177211445545981e-06,1.969289312384887e-06,584,7.41857806580738e-07
1.5714793384886854e-06,0.0,1.1754094350525572e-06,1.9675492419248135e-06,585,7.387971622453949e-07
1.5697732492350707e-06,0.0,1.1736680817831633e-06,1.965878416686978e-06,586,7.358014691331858e-07
1.5681341780129892e-06,4.904713675077433e-06,1.1719891580025149e-06,1.9642791980234634e-06,587,7.328727940525097e-07
1.5665641556866884e-06,4.449249634049218e-06,1.1703744033746686e-06,1.9627539079987084e-06,588,7.300131678676147e-07
1.5650651757323731e-06,0.0,1.1688255250804665e-06,1.9613048263842795e-06,589,7.272245840547049e-07
1.5636391928235464e-06,0.0,1.167344198013009e-06,1.959934187634084e-06,590,7.245089972872838e-07
1.5622881214463479e-06,0.0,1.1659320650458186e-06,1.9586441778468773e-06,591,7.21868322051491e-07
1.561013834546006e-06,2.2192238042822142e-06,1.1645907373680725e-06,1.95743693172394e-06,592,7.193044312925545e-07
1.5598181622052637e-06,2.125253967849158e-06,1.1633217948803578e-06,1.9563145295301697e-06,593,7.168191550932179e-07
1.5587028903556377e-06,2.259105891070432e-06,1.162126786644131e-06,1.9552789940671443e-06,594,7.144142793849972e-07
1.5576697595225683e-06,2.2651287952232966e-06,1.161007231377423e-06,1.954332287667714e-06,595,7.120915446933336e-07
1.5567204636050588e-06,0.0,1.1599646179886863e-06,1.9534763092214317e-06,596,7.098526449172298e-07
1.5558566486908412e-06,4.8728312855259855e-06,1.1590004061405387e-06,1.9527128912411437e-06,597,7.076992261444175e-07
1.5550799119078838e-06,0.0,1.1581160268343945e-06,1.952043796981373e-06,598,7.056328855028659e-07
1.5543918003128512e-06,2.521082552848193e-06,1.1573128830065621e-06,1.9514707176191403e-06,599,7.036551700492388e-07
1.553793809817467e-06,1.9093625593095746e-06,1.1565923501262954e-06,1.9509952695086388e-06,600,7.017675756952604e-07
1.5532873841534434e-06,2.288130551576751e-06,1.1559557767856316e-06,1.950618991521255e-06,601,6.999715461726423e-07
1.552873913876585e-06,2.275447466744335e-06,1.155404485270664e-06,1.950343342482506e-06,602,6.982684720371897e-07
1.552554735410978e-06,0.0,1.154939772103803e-06,1.950169698718153e-06,603,6.966596897129882e-07
1.5523311301337302e-06,0.0,1.1545629085461724e-06,1.950099351721288e-06,604,6.951464805771459e-07
1.5522043235009635e-06,0.0,1.1542751410493115e-06,1.9501335059526157e-06,605,6.937300700857849e-07
1.5521754842155933e-06,2.488465960274129e-06,1.154077691645042e-06,1.9502732767861447e-06,606,6.924116269418201e-07
1.5522457234376074e-06,0.0,1.153971758262821e-06,1.9505196886123943e-06,607,6.9119226230524e-07
1.5524160940372871e-06,4.328086250102792e-06,1.1539585149633962e-06,1.950873673111178e-06,608,6.90073029046325e-07
1.5526875898918301e-06,4.651790241474431e-06,1.154039112077879e-06,1.9513360677057812e-06,609,6.890549210422739e-07
1.5530611452260424e-06,4.467177413950995e-06,1.1542146762418e-06,1.9519076142102846e-06,610,6.881388725178916e-07
1.5535376339973598e-06,0.0,1.1544863103133232e-06,1.9525889576813963e-06,611,6.873257574306144e-07
1.5541178693257276e-06,0.0,1.1548550931656117e-06,1.9533806454858435e-06,612,6.866163889003879e-07
1.554802602968823e-06,2.483756234228148e-06,1.1553220793434322e-06,1.9542831265942136e-06,613,6.860115186848889e-07
1.555592524842665e-06,0.0,1.1558882985742055e-06,1.9552967511111247e-06,614,6.855118367001365e-07
1.5564882625883851e-06,2.2142509189141317e-06,1.1565547551246756e-06,1.9564217700520947e-06,615,6.851179705872622e-07
1.5574903811850416e-06,2.1198566976872365e-06,1.1573224269942548e-06,1.957658335375828e-06,616,6.848304853253244e-07
1.5585993826090725e-06,6.423377668913422e-06,1.158192264936898e-06,1.959006500281247e-06,617,6.846498828907607e-07
1.5598157055404248e-06,0.0,1.1591651913039289e-06,1.9604662197769203e-06,618,6.845766019635184e-07
1.5611397251155763e-06,0.0,1.1602420987003033e-06,1.962037351530849e-06,619,6.846110176800756e-07
1.5625717527277454e-06,2.341191151233925e-06,1.1614238484481345e-06,1.9637196570073565e-06,620,6.847534414336505e-07
1.564112035874282e-06,0.0,1.1627112688511037e-06,1.9655128028974603e-06,621,6.850041207215927e-07
1.5657607580514052e-06,2.1494790737464776e-06,1.1641051532544127e-06,1.967416362848398e-06,622,6.853632390401214e-07
1.567518038696392e-06,0.0,1.1656062578955546e-06,1.9694298194972295e-06,623,6.858309158265142e-07
1.5693839331770644e-06,0.0,1.1672152995413042e-06,1.9715525668128247e-06,624,6.86407206448592e-07
1.571358432828896e-06,2.162615726974089e-06,1.1689329529075908e-06,1.973783912750201e-06,625,6.87092102241829e-07
1.573441465039329e-06,2.2873873461732004e-06,1.1707598478588577e-06,1.9761230822198e-06,626,6.878855305936677e-07
1.5756328933795288e-06,0.0,1.1726965663845731e-06,1.9785692203744844e-06,627,6.88787355075273e-07
1.5779325177832612e-06,0.0,1.174743639350635e-06,1.9811213962158876e-06,628,6.897973756204112e-07
1.5803400747728172e-06,2.0002680359168127e-06,1.1769015430243995e-06,1.983778606521235e-06,629,6.909153287513725e-07
1.582855237731906e-06,3.8391031854958686e-06,1.1791706953724524e-06,1.98653978009136e-06,630,6.921408878518672e-07
1.5854776172250566e-06,2.0300776301685776e-06,1.1815514521302147e-06,1.989403782319899e-06,631,6.934736634864234e-07
1.588206761363503e-06,0.0,1.1840441026440137e-06,1.9923694200829925e-06,632,6.949132037662753e-07
1.5910421562171222e-06,2.7608522198632275e-06,1.1866488654855954e-06,1.995435446948649e-06,633,6.964589947613e-07
1.5939832262721172e-06,0.0,1.189365883840222e-06,1.9986005687040125e-06,634,6.981104609577004e-07
1.5970293349341717e-06,0.0,1.192195220669938e-06,2.0018634491984053e-06,635,6.998669657611607e-07
1.6001797850765442e-06,0.0,1.1951368536534774e-06,2.005222716499611e-06,636,7.017278120449386e-07
1.6034338196326787e-06,3.44491410106689e-06,1.1981906699053314e-06,2.008676969360026e-06,637,7.036922427424788e-07
1.6067906222329034e-06,0.0,1.2013564604768356e-06,2.0122247839889713e-06,638,7.057594414841091e-07
1.610249317884769e-06,3.5814823038959366e-06,1.204633914642407e-06,2.015864721127131e-06,639,7.079285332773802e-07
1.613808973696288e-06,0.0,1.2080226139749232e-06,2.019595333417653e-06,640,7.101985852303048e-07
1.6174685996416259e-06,3.8059715693923767e-06,1.211522026214671e-06,2.0234151730685807e-06,641,7.125686073170483e-07
1.6212271493686198e-06,0.0,1.2151314989369056e-06,2.027322799800334e-06,642,7.15037553185448e-07
1.625083521047367e-06,6.951734110073758e-06,1.2188502530241522e-06,2.0313167890705817e-06,643,7.176043210056007e-07
1.6290365582593164e-06,0.0,1.2226773759498718e-06,2.0353957405687613e-06,644,7.20267754358956e-07
1.633085050926029e-06,6.730267696397624e-06,1.2266118148813167e-06,2.0395582869707413e-06,645,7.23026643167074e-07
1.6372277362769317e-06,0.0,1.230652369610792e-06,2.0438031029430715e-06,646,7.258797246593819e-07
1.6414632998550936e-06,0.0,1.234797685325229e-06,2.0481289143849583e-06,647,7.288256843789497e-07
1.6457903765605188e-06,0.0,1.2390462452264543e-06,2.0525345078945834e-06,648,7.318631572257806e-07
1.6502075517296815e-06,0.0,1.243396363015453e-06,2.05701874044391e-06,649,7.349907285363489e-07
1.6547133622507372e-06,0.0,1.2478461752564596e-06,2.061580549245015e-06,650,7.382069351988101e-07
1.6593062977132674e-06,0.0,1.2523936336390382e-06,2.0662189617874966e-06,651,7.415102668027458e-07
1.6639848015917212e-06,0.0,1.2570364971588103e-06,2.0709331060246317e-06,652,7.44899166822605e-07
1.6687472724615296e-06,0.0,1.2617723242404929e-06,2.0757222206825663e-06,653,7.483720338338191e-07
1.6735920652467715e-06,0.0,1.266598464830531e-06,2.080585665663012e-06,654,7.519272227604667e-07
1.6785174924984702e-06,0.0,1.2715120524900476e-06,2.085522932506893e-06,655,7.55563046153571e-07
1.6835218257023647e-06,1.0275767342926332e-05,1.2765099965235407e-06,2.090533654881189e-06,656,7.592777754988711e-07
1.6886032966151375e-06,0.0,1.2815889741829493e-06,2.095617619047326e-06,657,7.630696425530492e-07
1.6937600986276697e-06,0.0,1.2867454229919128e-06,2.1007747742634264e-06,658,7.669368407069872e-07
1.6989903881546793e-06,0.0,1.291975533241292e-06,2.1060052430680666e-06,659,7.708775263754021e-07
1.7042922860489552e-06,0.0,1.2972752407119028e-06,2.111309331386008e-06,660,7.748898204110839e-07
1.7096638790394386e-06,0.0,1.3026402196880977e-06,2.1166875383907794e-06,661,7.789718095429728e-07
1.7151032211917511e-06,0.0,1.3080658763320468e-06,2.122140566051456e-06,662,7.831215478366909e-07
1.720608335389748e-06,0.0,1.3135473424957008e-06,2.1276693282837947e-06,663,7.873370581760934e-07
1.7261772148371684e-06,6.6669555680746165e-06,1.3190794700558917e-06,2.1332749596184453e-06,664,7.916163337649194e-07
1.7318078245777327e-06,0.0,1.324656825864297e-06,2.1389588232911684e-06,665,7.959573396468894e-07
1.7374981030326085e-06,3.4208266769747576e-06,1.3302736874133772e-06,2.14472251865184e-06,666,8.003580142431705e-07
1.7432459635537792e-06,0.0,1.3359240393255616e-06,2.1505678877819968e-06,667,8.048162709057469e-07
1.7490492959920915e-06,3.88132461846579e-06,1.3416015707815007e-06,2.156497021202682e-06,668,8.093299994854648e-07
1.7549059682783996e-06,3.6226765058560567e-06,1.3472996740091241e-06,2.1625122625476753e-06,669,8.138970679131785e-07
1.7608138280167134e-06,3.417927027257968e-06,1.3530114439619771e-06,2.1686162120714496e-06,670,8.185153237928979e-07
1.7667707040877232e-06,0.0,1.3587296793196543e-06,2.1748117288557922e-06,671,8.231825960053132e-07
1.772774408261426e-06,3.097634336657095e-06,1.3644468849468584e-06,2.181101931575994e-06,672,8.278966963204217e-07
1.7788227368173933e-06,3.1512737448476672e-06,1.3701552759491081e-06,2.187490197685678e-06,673,8.326554210177943e-07
1.7849134721712644e-06,0.0,1.3758467834625848e-06,2.1939801608799437e-06,674,8.37456552513071e-07
1.7910443845061144e-06,0.0,1.381513062312054e-06,2.200575706700175e-06,675,8.422978609893268e-07
1.7972132334071418e-06,0.0,1.3871455006647e-06,2.2072809661495833e-06,676,8.471771060317597e-07
1.8034177694983602e-06,3.3317674026540858e-06,1.3927352317975986e-06,2.214100307199122e-06,677,8.520920382643837e-07
1.8096557360797735e-06,0.0,1.3982731480829904e-06,2.2210383240765566e-06,678,8.570404009872025e-07
1.8159248707636854e-06,0.0,1.403749917277547e-06,2.2280998242498244e-06,679,8.620199318125201e-07
1.822222907108605e-06,0.0,1.4091560011795159e-06,2.235289813037694e-06,680,8.67028364298845e-07
1.8285475762494406e-06,0.0,1.4144816766911e-06,2.242613475807781e-06,681,8.720634295810863e-07
1.8348966085224707e-06,0.0,1.4197170592918965e-06,2.250076157753045e-06,682,8.771228579955221e-07
1.8412677350836799e-06,7.2423620239504916e-06,1.4248521288940379e-06,2.257683341273322e-06,683,8.822043806981367e-07
1.8476586895191328e-06,3.15520119140397e-06,1.429876758010296e-06,2.2654406210279693e-06,684,8.873057312749953e-07
1.8540672094457713e-06,0.0,1.434780742123868e-06,2.2733536767676746e-06,685,8.924246473430397e-07
1.8604910381016068e-06,5.900523081371164e-06,1.4395538321038492e-06,2.281428244099365e-06,686,8.975588721402809e-07
1.8669279259234555e-06,0.0,1.4441857684639853e-06,2.2896700833829257e-06,687,9.02706156103535e-07
1.8733756321113696e-06,3.074633657399721e-06,1.4486663172163103e-06,2.298084947006429e-06,688,9.078642584328549e-07
1.8798319261778915e-06,0.0,1.4529853070261094e-06,2.3066785453296736e-06,689,9.130309486407823e-07
1.8862945894812786e-06,1.03320372366622e-05,1.4571326673330335e-06,2.3154565116295238e-06,690,9.182040080855749e-07
1.8927614167409672e-06,0.0,1.461098467065516e-06,2.3244243664164186e-06,691,9.233812314866692e-07
1.8992302175342849e-06,0.0,1.4648729535446364e-06,2.3335874815239333e-06,692,9.285604284213922e-07
1.9056988177729964e-06,2.759442813307137e-06,1.4684465911498835e-06,2.342951044396109e-06,693,9.337394248015094e-07
1.9121650611584048e-06,2.9969730572122155e-06,1.471810099304777e-06,2.3525200230120323e-06,694,9.389160643283232e-07
1.918626810613908e-06,3.028412566700787e-06,1.4749544893356904e-06,2.3622991318921253e-06,695,9.440882099252321e-07
1.925081949693619e-06,1.034682559390779e-05,1.4778710997635019e-06,2.3722927996237355e-06,696,9.492537451463485e-07
1.9315283839660485e-06,0.0,1.4805516296050583e-06,2.382505138327039e-06,697,9.54410575560184e-07
1.9379640423716117e-06,0.0,1.4829881692892014e-06,2.3929399154540216e-06,698,9.595566301071525e-07
1.9443868785529313e-06,0.0,1.4851732288311783e-06,2.4036005282746847e-06,699,9.646898624298778e-07
1.950794872156559e-06,2.839320039636908e-06,1.4870997629558128e-06,2.4144899813573046e-06,700,9.69808252174911e-07
1.957186030105518e-06,0.0,1.4887611929165825e-06,2.4256108672944535e-06,701,9.749098062652754e-07
