gpr_mean,true_y,gpr_lwr,gpr_upr,cf,cf_lwr,cf_upr,month,unit,exile
8.581024194655324,9.52380952380952,7.468432218638174,9.693616170672474,8.581024194655324,7.468432218638174,9.693616170672474,2015-04-01,id:twitter.com:85547988,0
8.649730267268684,7.5,7.536191293330813,9.763269241206554,8.649730267268684,7.536191293330813,9.763269241206554,2015-05-01,id:twitter.com:85547988,0
9.180928354000987,3.125,8.076248852749936,10.285607855252037,9.180928354000987,8.076248852749936,10.285607855252037,2015-06-01,id:twitter.com:85547988,0
9.00374262108264,22.2222222222222,7.890671939151693,10.116813303013588,9.00374262108264,7.890671939151693,10.116813303013588,2015-07-01,id:twitter.com:85547988,0
8.358404836325727,17.6470588235294,7.196036379477222,9.520773293174232,8.358404836325727,7.196036379477222,9.520773293174232,2015-08-01,id:twitter.com:85547988,0
9.840148720669479,4.81927710843374,8.736176808168151,10.944120633170806,9.840148720669479,8.736176808168151,10.944120633170806,2015-09-01,id:twitter.com:85547988,0
9.595712248371473,9.61538461538462,8.476645014567197,10.71477948217575,9.595712248371473,8.476645014567197,10.71477948217575,2015-10-01,id:twitter.com:85547988,0
9.359807909542363,3.125,8.212043936881006,10.50757188220372,9.359807909542363,8.212043936881006,10.50757188220372,2015-11-01,id:twitter.com:85547988,0
9.918127456735057,2.04081632653061,8.786506081562768,11.049748831907346,9.918127456735057,8.786506081562768,11.049748831907346,2015-12-01,id:twitter.com:85547988,0
10.923978920387878,8.19672131147541,9.818025269981678,12.029932570794077,10.923978920387878,9.818025269981678,12.029932570794077,2015-01-01,id:twitter.com:85547988,0
10.881516164999763,8.88888888888889,9.765233565860436,11.99779876413909,10.881516164999763,9.765233565860436,11.99779876413909,2016-02-01,id:twitter.com:85547988,0
10.85614109755269,2.98507462686567,9.72489541356014,11.98738678154524,10.85614109755269,9.72489541356014,11.98738678154524,2016-03-01,id:twitter.com:85547988,0
11.402551833937451,7.4468085106383,10.282097193404905,12.523006474469998,11.402551833937451,10.282097193404905,12.523006474469998,2016-04-01,id:twitter.com:85547988,0
10.849015627496907,5.40540540540541,9.674685212316028,12.023346042677787,10.849015627496907,9.674685212316028,12.023346042677787,2016-05-01,id:twitter.com:85547988,0
11.002184049855684,12.5,9.813984276429311,12.190383823282056,11.002184049855684,9.813984276429311,12.190383823282056,2016-06-01,id:twitter.com:85547988,0
11.70727750465796,1.92307692307692,10.550038270317804,12.864516738998114,11.70727750465796,10.550038270317804,12.864516738998114,2016-07-01,id:twitter.com:85547988,0
11.78111337231443,7.5,10.604682139055829,12.95754460557303,11.78111337231443,10.604682139055829,12.95754460557303,2016-08-01,id:twitter.com:85547988,0
11.450613739847348,5.55555555555556,10.21913842410532,12.682089055589376,11.450613739847348,10.21913842410532,12.682089055589376,2016-09-01,id:twitter.com:85547988,0
11.69013089128859,25.0,10.453412632211034,12.926849150366145,11.69013089128859,10.453412632211034,12.926849150366145,2016-10-01,id:twitter.com:85547988,0
12.692274850474686,8.10810810810811,11.512087280980387,13.872462419968985,12.692274850474686,11.512087280980387,13.872462419968985,2016-11-01,id:twitter.com:85547988,0
12.462901748311277,5.55555555555556,11.237154122631427,13.688649373991126,12.462901748311277,11.237154122631427,13.688649373991126,2016-12-01,id:twitter.com:85547988,0
13.196094605633768,3.44827586206897,12.004802696522502,14.387386514745033,13.196094605633768,12.004802696522502,14.387386514745033,2016-01-01,id:twitter.com:85547988,0
13.103784597262504,0.0,11.881393520230219,14.326175674294788,13.103784597262504,11.881393520230219,14.326175674294788,2017-02-01,id:twitter.com:85547988,0
13.095411472559014,0.0,11.865775221268834,14.325047723849195,13.095411472559014,11.865775221268834,14.325047723849195,2017-03-01,id:twitter.com:85547988,0
14.238761637643915,19.2307692307692,13.055659280461406,15.421863994826424,14.238761637643915,13.055659280461406,15.421863994826424,2017-04-01,id:twitter.com:85547988,0
15.218234412292338,15.3846153846154,14.082056334598557,16.35441248998612,15.218234412292338,14.082056334598557,16.35441248998612,2017-05-01,id:twitter.com:85547988,0
15.71328608799261,27.5862068965517,14.585707035934162,16.840865140051058,15.71328608799261,14.585707035934162,16.840865140051058,2017-06-01,id:twitter.com:85547988,0
16.64768084408637,15.0943396226415,15.541487413636258,17.753874274536482,16.64768084408637,15.541487413636258,17.753874274536482,2017-07-01,id:twitter.com:85547988,0
17.317257043033788,18.75,16.215050570636006,18.41946351543157,17.317257043033788,16.215050570636006,18.41946351543157,2017-08-01,id:twitter.com:85547988,0
17.401054793108262,22.4489795918367,16.289944780938587,18.512164805277937,17.401054793108262,16.289944780938587,18.512164805277937,2017-09-01,id:twitter.com:85547988,0
17.701705569898223,17.4418604651163,16.58554048498739,18.817870654809056,17.701705569898223,16.58554048498739,18.817870654809056,2017-10-01,id:twitter.com:85547988,0
18.223453742997343,17.5257731958763,17.104009268036727,19.34289821795796,18.223453742997343,17.104009268036727,19.34289821795796,2017-11-01,id:twitter.com:85547988,0
18.53479760449092,30.2325581395349,17.408989173163782,19.660606035818056,18.53479760449092,17.408989173163782,19.660606035818056,2017-12-01,id:twitter.com:85547988,0
18.34204015076425,20.9302325581395,17.206254099528884,19.47782620199962,18.34204015076425,17.206254099528884,19.47782620199962,2017-01-01,id:twitter.com:85547988,0
19.344230007173095,22.6190476190476,18.203732002899173,20.484728011447018,19.344230007173095,18.203732002899173,20.484728011447018,2018-02-01,id:twitter.com:85547988,0
20.183584156746562,29.7101449275362,19.026912553526984,21.34025575996614,20.183584156746562,19.026912553526984,21.34025575996614,2018-03-01,id:twitter.com:85547988,0
19.59441869059149,20.4545454545455,18.444310069989495,20.744527311193483,19.59441869059149,18.444310069989495,20.744527311193483,2018-04-01,id:twitter.com:85547988,0
20.391151287227334,17.3913043478261,19.22687567571058,21.555426898744088,20.391151287227334,19.22687567571058,21.555426898744088,2018-05-01,id:twitter.com:85547988,0
20.28844677465872,17.9487179487179,19.12651971477631,21.45037383454113,20.28844677465872,19.12651971477631,21.45037383454113,2018-06-01,id:twitter.com:85547988,0
19.709231260508524,18.1818181818182,18.51813891449166,20.900323606525387,19.709231260508524,18.51813891449166,20.900323606525387,2018-07-01,id:twitter.com:85547988,0
21.516437575007842,22.7272727272727,20.327109864824088,22.705765285191596,21.516437575007842,20.327109864824088,22.705765285191596,2018-08-01,id:twitter.com:85547988,0
22.170285787144095,15.3846153846154,20.958684698760162,23.38188687552803,22.170285787144095,20.958684698760162,23.38188687552803,2018-09-01,id:twitter.com:85547988,0
22.77047108680467,18.3333333333333,21.537969957078744,24.002972216530594,22.77047108680467,21.537969957078744,24.002972216530594,2018-10-01,id:twitter.com:85547988,0
22.370347657120618,27.4509803921569,21.174389704525947,23.56630560971529,22.370347657120618,21.174389704525947,23.56630560971529,2018-11-01,id:twitter.com:85547988,0
23.83596988119063,32.1052631578947,22.5718116205688,25.10012814181246,23.83596988119063,22.5718116205688,25.10012814181246,2018-12-01,id:twitter.com:85547988,0
23.34793016273649,38.3561643835616,22.12622824603875,24.56963207943423,23.34793016273649,22.12622824603875,24.56963207943423,2018-01-01,id:twitter.com:85547988,0
24.240291771513746,25.1748251748252,22.9765362600099,25.50404728301759,24.240291771513746,22.9765362600099,25.50404728301759,2019-02-01,id:twitter.com:85547988,0
24.09953281647338,12.7906976744186,22.86262728222874,25.336438350718023,24.09953281647338,22.86262728222874,25.336438350718023,2019-03-01,id:twitter.com:85547988,0
24.186963865033754,30.4347826086957,22.962922825996074,25.411004904071433,24.186963865033754,22.962922825996074,25.411004904071433,2019-04-01,id:twitter.com:85547988,0
25.40429478551798,15.962441314554,24.11288365259755,26.69570591843841,25.40429478551798,24.11288365259755,26.69570591843841,2019-05-01,id:twitter.com:85547988,0
25.94326764327772,37.2239747634069,24.635811655710864,27.25072363084458,25.94326764327772,24.635811655710864,27.25072363084458,2019-06-01,id:twitter.com:85547988,0
25.80831861478383,31.25,24.504014251965362,27.112622977602296,25.80831861478383,24.504014251965362,27.112622977602296,2019-07-01,id:twitter.com:85547988,0
25.82691177976823,48.6666666666667,24.519422421420376,27.134401138116086,25.82691177976823,24.519422421420376,27.134401138116086,2019-08-01,id:twitter.com:85547988,0
25.68347534442131,30.0,24.380375392053146,26.986575296789475,25.68347534442131,24.380375392053146,26.986575296789475,2019-09-01,id:twitter.com:85547988,0
25.342583355471135,32.7272727272727,24.052041407379267,26.633125303563002,25.342583355471135,24.052041407379267,26.633125303563002,2019-10-01,id:twitter.com:85547988,0
25.808091206321215,28.5714285714286,24.456044337493562,27.16013807514887,25.808091206321215,24.456044337493562,27.16013807514887,2019-11-01,id:twitter.com:85547988,0
25.725655581465904,20.3389830508475,24.341223691126334,27.110087471805475,25.725655581465904,24.341223691126334,27.110087471805475,2019-12-01,id:twitter.com:85547988,0
25.96124046282374,27.2727272727273,24.50842880912434,27.414052116523138,25.96124046282374,24.50842880912434,27.414052116523138,2019-01-01,id:twitter.com:85547988,0
26.770311224928214,28.7671232876712,25.20128878618211,28.339333663674317,26.770311224928214,25.20128878618211,28.339333663674317,2020-02-01,id:twitter.com:85547988,0
26.696778523366074,25.4237288135593,25.054895967664987,28.338661079067162,26.696778523366074,25.054895967664987,28.338661079067162,2020-03-01,id:twitter.com:85547988,0
27.319127099187646,37.4449339207048,25.56032372600422,29.077930472371072,27.319127099187646,25.56032372600422,29.077930472371072,2020-04-01,id:twitter.com:85547988,0
27.161238365015315,30.3571428571429,25.30633532971404,29.016141400316588,27.161238365015315,25.30633532971404,29.016141400316588,2020-05-01,id:twitter.com:85547988,0
27.360790333181217,32.1608040201005,25.38679621389934,29.334784452463094,27.360790333181217,25.38679621389934,29.334784452463094,2020-06-01,id:twitter.com:85547988,0
6.018178176938099,1.36986301369863,4.212512973889641,7.823843379986556,6.018178176938099,4.212512973889641,7.823843379986556,2013-02-01,id:twitter.com:85723280,0
6.1943885611428495,1.51515151515152,4.4862531058942485,7.9025240163914505,6.1943885611428495,4.4862531058942485,7.9025240163914505,2013-03-01,id:twitter.com:85723280,0
6.564368400810336,2.42587601078167,4.920333964584198,8.208402837036473,6.564368400810336,4.920333964584198,8.208402837036473,2013-04-01,id:twitter.com:85723280,0
